microsecond,acSX,acSY,acSZ,accX,accY,accZ,angX,angY,angZ,score
17909,0.69,0.182,0.768,-14.465,-18.066,0.183,12.123,-42.006,-105.189,2
17957,0.879,-0.479,-0.052,-21.729,4.456,9.705,-96.949,-59.716,-114.412,2
18014,0.742,0.17,0.723,-14.526,-8.179,-5.371,11.343,-43.16,-106.095,2
18061,0.887,-0.53,-0.077,-18.25,6.47,10.864,-97.74,-58.843,-115.34,2
18119,0.724,0.157,0.701,-9.644,-10.376,-9.766,11.058,-43.962,-107.655,2
18153,0.895,-0.607,-0.087,-6.958,10.132,7.874,-97.784,-58.09,-116.878,2
18224,0.675,0.158,0.672,-5.188,-20.569,-7.08,11.25,-45.61,-109.528,2
18256,0.825,-0.409,-0.029,-3.296,11.169,0.061,-96.119,-58.09,-118.262,2
18313,0.788,0.126,0.623,-8.789,-32.532,-3.052,11.706,-48.609,-111.204,2
18347,0.859,-0.622,-0.085,-10.315,10.803,-12.207,-95.131,-58.909,-120.3,2
18419,0.805,0.071,0.574,-15.503,-47.241,4.395,11.536,-52.553,-112.643,2
18451,0.898,-0.506,-0.057,-4.028,11.108,-16.357,-94.048,-60.216,-121.915,2
18524,0.791,0.109,0.523,-3.235,-44.739,6.592,11.722,-56.646,-113.264,2
18560,0.932,-0.471,-0.022,-3.479,11.047,-21.729,-92.736,-62.073,-123.344,2
18644,0.9,0.091,0.479,-10.132,-40.039,7.019,11.102,-61.243,-114.077,2
18659,0.893,-0.505,-0.025,-2.563,7.751,-17.09,-91.379,-63.968,-124.86,2
18719,0.969,0.057,0.479,-13.794,-43.213,8.179,9.888,-65.566,-114.175,2
18752,0.918,-0.386,-0.03,-6.958,4.761,-13.489,-90.187,-65.369,-125.821,2
18824,0.973,0.043,0.466,6.531,-22.583,8.85,8.454,-68.741,-113.11,2
18849,0.903,-0.36,-0.04,4.211,-1.16,-14.526,-89.659,-66.764,-125.815,2
18929,0.961,0.083,0.397,0.305,-8.728,8.911,6.641,-69.445,-111.193,2
18962,0.932,-0.409,-0.002,-0.854,-4.211,-4.7,-90.758,-67.478,-124.557,2
19035,0.963,0.057,0.349,6.165,-4.15,2.869,6.119,-70.038,-109.885,2
19061,0.927,-0.352,0.002,3.052,-1.587,-1.77,-90.571,-67.764,-123.629,2
19124,0.965,0.037,0.297,0.61,-7.324,-0.488,6.636,-70.439,-109.984,2
19148,0.944,-0.416,0.006,4.395,2.502,-2.014,-89.813,-67.945,-123.624,2
19229,0.979,0.041,0.251,6.287,-17.578,-2.93,7.833,-71.988,-110.934,2
19255,0.953,-0.334,0.012,8.667,7.629,-10.742,-87.567,-68.681,-124.98,2
19334,0.974,0.027,0.253,-1.221,-27.71,1.038,9.662,-74.235,-112.819,2
19348,0.945,-0.343,0.024,5.31,6.531,-15.442,-84.765,-69.999,-127.156,2
19439,0.99,-0.019,0.264,-20.325,-34.79,8.057,8.745,-77.404,-112.89,2
19453,0.939,-0.35,0.02,-3.662,2.075,-15.015,-83.304,-71.587,-128.76,2
19544,1.027,0.016,0.249,-14.16,-21.301,8.789,4.708,-80.233,-109.616,2
19572,0.961,-0.301,0.039,-6.836,-0.183,-12.268,-82.969,-72.993,-129.254,2
19633,1.028,0.026,0.182,4.028,-15.686,6.104,-0.538,-81.788,-104.722,2
19643,0.986,-0.298,0.033,8.667,-2.869,-7.141,-83.359,-73.861,-128.639,2
19739,1.022,0.011,0.106,-4.944,-21.667,5.798,-5.817,-83.666,-99.597,2
19752,0.974,-0.262,0.035,1.099,0.244,-4.883,-83.276,-74.399,-128.364,2
19845,1.033,-0.027,0.083,-4.822,-21.851,2.38,-12.316,-85.726,-93.296,2
19859,0.981,-0.269,0.035,2.869,1.831,-5.615,-82.507,-74.976,-128.914,2
19936,0.976,-0.244,0.032,-5.432,1.343,-6.042,-81.942,-75.569,-129.677,2
19964,1.04,-0.019,0.061,-18.311,-19.409,3.296,-28.905,-87.594,-77.305,2
20027,0.985,-0.249,0.038,2.319,0.244,-6.104,-81.552,-76.124,-130.347,2
20044,1.039,-0.029,0.039,1.465,-12.817,2.686,-69.873,-88.434,-36.804,2
20133,1.083,-0.179,0.03,-0.427,-6.714,-33.752,-81.019,-77.415,-130.704,2
20151,1.04,-0.041,0.025,-2.38,-8.545,2.686,-106.359,-88.198,-0.11,2
20222,0.991,-0.19,0.029,-3.601,-0.854,-3.357,-81.14,-78.014,-130.836,2
20253,1.038,-0.05,-0.002,-8.972,-7.996,4.517,-120.948,-87.539,14.354,2
20327,0.99,-0.21,0.023,-0.732,-0.793,-3.906,-81.92,-78.404,-130.501,2
20361,1.042,-0.026,-0.007,-2.319,-5.676,3.235,-126.667,-86.918,19.935,2
20432,0.994,-0.197,0.03,4.333,0,-2.93,-82.172,-78.679,-130.386,2
20453,1.043,-0.04,-0.037,4.883,-2.625,-0.916,-129.99,-86.649,23.445,2
20524,0.983,-0.185,0.023,0.854,1.038,-2.014,-81.486,-78.898,-130.968,2
20564,1.032,-0.037,-0.041,3.357,-3.052,-1.526,-134.676,-86.501,28.389,2
20627,1.006,-0.189,0.014,2.747,0,-1.648,-80.898,-79.113,-131.55,2
20655,1.039,-0.064,-0.044,0.427,-1.831,-0.61,-138.944,-86.331,32.816,2
20743,0.988,-0.163,0.023,-1.404,-0.671,0.183,-80.837,-79.299,-131.616,2
